"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2002","2002",0.35,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2003","2003",0.31,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.33,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.26,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.33,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.35,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.42,,
"SVK","Slovak Republic","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.66,,
"SVK","Slovak Republic","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.06,,
"SVK","Slovak Republic","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.08,,
"SVK","Slovak Republic","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"SVK","Slovak Republic","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"SVK","Slovak Republic","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"SVK","Slovak Republic","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"SVK","Slovak Republic","41","Recruitment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","42","Employment maintenance incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"SVK","Slovak Republic","51","Regular employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","52","Sheltered employment","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.29,,
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.16,,
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.11,,
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.09,,
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.1,,
"SVK","Slovak Republic","81","Full unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.27,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.29,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.16,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.11,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.09,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.1,,
"SVK","Slovak Republic","811","Unemployment insurance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.27,,
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
